Cluster 0 Summary
Number of Plants: 12513
Total Capacity: 1,196,634.6 MW
Average Distance to Cluster Center: 1378.39 km
Closest Plant to Menomonie: "Menomonie" (1.2 km)
Primary Sources:
  - solar: 5783
  - natural gas: 1963
  - hydroelectric: 1359
  - wind: 1323
  - petroleum: 759
  - biomass: 603
  - batteries: 294
  - coal: 200
  - other: 74
  - geothermal: 66
  - nuclear: 54
  - pumped storage: 35

Plant-Level Data:
Plant_Name,PrimSource,Total_MW,Distance_km,Cluster,Dist_to_ClusterCenter
Potrero Hills Energy Producers,biomass,8.0,2592.0598759495288,0,2566.6379312929103
Antrim Wind,wind,28.8,1602.1615315968982,0,1771.4387243273552
Osceola Solar Facility,solar,3.8,2095.3210228465036,0,1573.4310737619355
ESA Smithfield,solar,1.8,1553.1620696153516,0,1296.0789623312817
ESA Selma,solar,1.8,1551.9952634552058,0,1297.1542713952608
Grand Ridge Battery Projects,batteries,36.0,483.3573343692607,0,416.3502800810217
Milford 2,solar,3.0,1887.0204635647606,0,1789.4702475582994
Western Antelope Blue Sky B,solar,19.0,2505.5263508276744,0,2346.538028291256
North Lancaster Ranch,solar,18.0,2506.2771352814184,0,2346.9347898915203
Central Antelope Dry Ranch C,solar,17.0,2505.2736409423214,0,2345.8139439024476
Elevation Solar C,solar,39.0,2504.9398038171926,0,2345.79467525104
Latigo Wind Park,wind,62.1,1645.413674752231,0,1484.1025949842813
Camp Lejeune Solar and Energy Storage,solar,23.8,1675.3781324190838,0,1409.4097847278276
Pepperidge Farm Bloomfield,natural gas,2.1,1583.5751036663955,0,1697.3019905245928
Desert Wind Farm, LLC,wind,208.0,1614.0658426964803,0,1430.4273545058854
Bearkat,wind,196.7,1684.878486924126,0,1144.520260611333
Walt Disney World Solar Facility,solar,4.9,2050.5036275959187,0,1526.4168175163775
Golden West Power Partners LLC,wind,250.0,1210.9026641470496,0,1025.1644853340092
Carousel Wind Farm LLC,wind,150.0,1045.2030415487175,0,848.6923368466164
RE Astoria,solar,100.0,2509.3488688313278,0,2355.128503467614
RE Astoria 2,solar,75.0,2511.4617319273552,0,2357.276784860547
Adapture CA2, LLC,solar,1.5,2538.7508431678853,0,2557.664210836545
Columbia Solar Energy, LLC,solar,19.2,2592.8717398391213,0,2560.9512407809166
Mashpee Landfill Solar,solar,1.5,1768.0831980938476,0,1880.9715711206118
New Castle Solar RES,solar,1.1,773.0253911844219,0,611.0937890566275
Scotland Solar RES,solar,1.1,780.2794358366878,0,469.6600729083284
New Haven Solar RES,solar,1.1,848.347536774883,0,472.39809483534094
Lanesville Solar RES,solar,1.1,884.1887348980558,0,557.7379580546349
Ellettsville Solar RES,solar,1.1,760.7619665258712,0,496.3245706341196
Henryville Solar RES,solar,1.1,863.9341734388832,0,572.2360864052683
Spring Mill Solar RES,solar,1.1,820.6482788262323,0,511.4887493591353
Decatur Co. Solar RES (IN),solar,1.1,811.268480006983,0,595.7294354453777
Jackson Co. Solar RES,solar,1.1,825.1474093037742,0,548.7977777518976
Johnson Co. Solar RES,solar,1.1,765.8536297197561,0,549.5367289166195
Babcock Solar Energy Center Hybrid,solar,84.5,2198.4411389304873,0,1651.5065532283234
RE Roserock,solar,157.5,1837.621110514272,0,1320.8219790362775
Boykin PV1,solar,16.0,1557.2493370434909,0,1275.0156820419077
High Shoals PV1,solar,16.0,1389.7734211263169,0,1056.629572426248
Ouchchy PV1,solar,3.0,1447.6334320469111,0,1195.347049212812
Turkey Creek PV1,solar,13.5,1556.2773008554432,0,1364.798037922635
Vaughn Creek PV1,solar,20.0,1556.5670955706819,0,1365.8029321831295
Clarkstown Landfill Solar Facility,solar,2.0,1516.96429833056,0,1588.4423715985656
Daytona International Speedway Solar,solar,0.8,1990.3946314163197,0,1489.217125603501
FIU Solar,solar,0.8,2363.1879024795135,0,1829.6384027637832
Morelos del Sol,solar,15.0,2558.6889534849533,0,2443.7956249761005
Hooper Solar,solar,52.0,1418.262727582797,0,1194.8398994192344
Murphy Flat Solar,solar,20.0,1960.969128277142,0,2072.1951363661738
Orchard Ranch Solar,solar,20.0,1942.2670178832539,0,2062.779240278615
American Falls Solar,solar,20.0,1681.3189607249294,0,1769.4683504823263
American Falls Solar II,solar,20.0,1681.3189607249294,0,1769.4683504823263
Grant Wind, LLC,wind,150.0,1007.7536343306065,0,510.4910527139625
Manatee Solar Energy Center,batteries,483.5,2099.3679795678704,0,1549.3318363641254
Findlay Wind Farm,wind,3.0,792.5941615141156,0,787.384984097206
MESA 1,batteries,2.0,2334.6753617137992,0,2601.5631318272654
Domino Farms Solar,solar,1.0,721.1644409064736,0,833.2955298671287
Greenwood Solar Farm,solar,1.4,763.1546166605574,0,944.0420670465342
McLean Homestead,solar,4.9,1540.7844651566934,0,1227.4857279483272
Oxford,solar,2.8,1642.344285254471,0,1771.4687467010692
SR Jenkins Ft Lupton,solar,13.0,1177.4592866313335,0,1072.4484985392191
Eight Flags Energy,natural gas,21.4,1824.5005405293518,0,1341.3127508447255
Little Rock Pham Solar,solar,3.0,2486.479216291737,0,2319.5823015822616
Adera Solar,solar,19.0,2519.3983633722887,0,2448.89704587064
Shorthorn Holdings,solar,8.9,1547.0327818645687,0,1228.7370560636925
CES VMT Solar,solar,1.1,1300.2219871243105,0,1263.8348036902976
Pecan Solar,solar,74.9,1530.3058386517725,0,1333.836711883742
SunE Rochester,solar,1.0,2489.155048245528,0,2303.5549789005586
CA Flats Solar 130, LLC,solar,130.0,2610.3833608627274,0,2498.183151880452
CA Flats Solar 150, LLC,solar,150.0,2610.3833608627274,0,2498.183151880452
Tequesquite Landfill Solar PV Project,solar,7.3,2485.283374749039,0,2294.451683462541
CCBC-Catonsville,solar,1.6,1397.7412380433232,0,1350.1146909519557
Owens Corning Headquarters,solar,2.1,767.4939431056883,0,814.9487401826957
Frontier Solar LLC,solar,20.0,2568.264172202953,0,2512.175023270761
UI RCP New Haven Fuel Cell,natural gas,2.5,1591.3012381608282,0,1677.6048108621007
Cuyama Solar, LLC,solar,40.0,2591.7931224805,0,2451.712631160546
Buckthorn Westex,solar,154.0,1840.940727872808,0,1300.882564418506
Shoreham Solar Commons,solar,24.9,1606.5446980790944,0,1676.6922347090888
Portage Solar,solar,1.5,533.5321447424899,0,540.9564208099171
Middlebury Solar,solar,1.5,615.6219897516638,0,653.8283165320746
TWE Chocowinity Solar, LLC,solar,4.5,1629.444093236717,0,1398.858200853642
Golden Hills Wind,wind,85.9,2590.76610600687,0,2548.3597660515306
Innovative Solar 10,solar,1.5,1294.9051007192645,0,915.9246370635396
Innovative Solar 18, LLC,solar,1.9,1360.1800555700886,0,1009.9759308017086
Innovative Solar 26, LLC,solar,1.9,1351.4645841701238,0,1026.7113801997336
Innovative Solar 63, LLC,solar,4.9,1604.993235371878,0,1359.2030615230817
UI RCP Bridgeport Seaside,natural gas,4.7,1572.439691261941,0,1650.9717275146334
Innovative Solar 16,solar,2.0,1332.4070419329853,0,965.2485570688129
Syncarpha Palmer, LLC,solar,4.8,1603.5628369901558,0,1734.7630587852752
Steel Bridge Solar, LLC,solar,2.3,2466.160698890963,0,2649.114693851939
River Bend Solar, LLC,solar,75.0,1169.3962432133835,0,594.5266343767239
Los Vientos V Wind Power,wind,110.0,2137.3714211141087,0,1490.5461672316997
Lindberg FIeld Solar,solar,2.7,2557.795383061894,0,2331.6995569153237
Citrus Solar Energy Center Hybrid,solar,78.5,2148.988258980427,0,1606.288479778458
Avalon Solar II,solar,16.0,2180.7894179023133,0,1841.0943151171302
Live Oak Solar, LLC,solar,51.0,1623.1719618947498,0,1164.294900747831
White Pine Solar, LLC,solar,101.2,1526.0297769825497,0,1009.9303122415655
Federal Road Solar 1, LLC CSG,solar,4.4,1742.2833097423977,0,1861.412913932509
BWC Swan Pond River CSG,solar,1.6,1703.3105449670197,0,1819.891402171031
Grand View Solar Two,solar,80.0,1939.873801774058,0,2041.9211809261442
Cedar Bluff Wind, LLC,wind,198.6,943.1433474636284,0,638.4540102206907
Perry Solar Facility,solar,5.1,1796.5027379058085,0,1254.249909910937
Neisler Street Solar,solar,2.0,1380.2259634003938,0,1032.7262756961534
Leominster,solar,2.0,1636.411133959259,0,1784.190348703593
North Adams Landfill,solar,2.2,1527.9169295872327,0,1677.3655507635222
Fisher Road Solar,solar,4.6,1726.983547325765,0,1835.9212655302306
Palmer Landfill,solar,4.0,1603.2939228813457,0,1734.1972741492916
CED Avenal,solar,15.8,2568.759334933203,0,2464.5895780700316
CED Ducor 1,solar,20.0,2493.9460157181584,0,2374.917377895959
CED Ducor 2,solar,20.0,2494.6346728021213,0,2375.2555399707303
CED Ducor 3,solar,15.0,2493.717198289116,0,2374.2583550779127
CED Ducor 4,solar,20.0,2491.129455023431,0,2371.5046549216413
White Oak Solar, LLC,solar,76.5,1563.2948908410096,0,1120.9308355056269
Fresno Solar,solar,3.0,2529.973117741149,0,2442.9400477466875
PCA-Valdosta Mill,biomass,69.9,1746.7701147344526,0,1219.953957609674
AVS Lancaster 1,solar,3.7,2478.943724744308,0,2316.5026846472583
US-TOPCO (Soccer Center),solar,3.0,2492.6199998309057,0,2328.9661928228825
South Plains II,wind,300.0,1435.9395289073304,0,951.9142911210524
Sunflower Wind Project,wind,104.0,815.4766221522821,0,1195.2039925184704
Elkton Solar,solar,1.6,1444.6866155170337,0,1425.8423055839282
Kingbird B Solar, LLC,solar,20.0,2509.1080641432477,0,2354.1052090886715
Blythe Solar II, LLC,solar,246.2,2312.3988720554353,0,2078.2037664028235
Blythe Solar 110, LLC,solar,172.8,2313.2581395106754,0,2079.2317310936714
Blythe Solar III, LLC Hybrid,solar,251.8,2314.949075087657,0,2080.241934276367
Blythe Solar IV, LLC,solar,184.4,2314.9795392181027,0,2081.3750799436716
Town of Chestertown- Chestertown WWTP,solar,1.0,1449.3011684587525,0,1407.047031308695
Onondaga County - Metro Water Board,solar,1.0,1266.7648637690345,0,1438.7380557785334
Onondaga County - Oak Orchard WWTP,solar,2.0,1274.454832092938,0,1445.811471628841
Hewlett-Packard (HP) - Andover, MA,solar,1.7,1679.5969570831996,0,1831.5527414414396
Dinuba Energy,biomass,11.5,2479.607094732051,0,2384.7679372584066
Shelby Randolph Road Solar 1, LLC,solar,1.9,1377.4301408189842,0,1030.2002062941824
Lorin Industries,natural gas,3.2,491.724563421702,0,714.9578075550463
Javelina Wind Energy, LLC,wind,249.7,2051.0752140858986,0,1413.789721613672
Lafayette Solar I, LLC,solar,1.9,1385.618192483303,0,1035.8328781290236
Rockingham Solar, LLC,solar,4.9,1517.60554029027,0,1209.524414326771
York Road Solar I, LLC,solar,1.9,1398.9684829748676,0,1055.247628939734
SID Solar I, LLC,solar,4.9,1386.4168447179088,0,1039.3961853817927
UDR Glastonbury Fuel Cell,natural gas,2.5,1603.359612113691,0,1710.9277432831639
Town of Needham VNEM CSG,solar,3.0,1684.4249400959536,0,1821.3642052041769
Williamsburg Solar LLC VNEM CSG,solar,2.2,1566.4571872169256,0,1703.8568981193246
Oregon Convention Center,solar,1.4,2395.0627828238357,0,2590.8961615327903
Jackson Board of Education-Liberty HS,solar,1.2,1538.6753781997986,0,1559.3228832734478
Oneida County- DPW,solar,1.5,1334.7745769229675,0,1505.0283543438238
Town of Halfmoon,solar,1.0,1477.0763257810968,0,1633.2424068175294
BJ's Wholesale Club, Inc- Uxbridge,solar,1.0,1665.8434163293941,0,1790.5509880267068
Western Michigan Solar Gardens,solar,1.0,583.5587017747237,0,687.8340411063168
Grand Valley Solar Gardens,solar,3.0,527.1671707993758,0,715.559676735724
Granby Hydro,hydroelectric,1.2,1256.267687557092,0,1168.0938785516905
HCE Johnston I, LLC,solar,1.9,1530.263853939708,0,1269.994953128631
Colorado Bend II,natural gas,1142.7,1771.0423872819058,0,1107.1022882329974
Castle Gap Solar Hybrid,solar,189.9,1761.6313041947008,0,1227.8110128981552
Goldfinch,solar,3.0,2072.170776191695,0,1532.9543729797342
Harpster Wind,wind,1.5,845.7299868862676,0,810.5643422598786
Eastern Shore Solar, LLC,solar,80.0,1562.0953554532446,0,1465.517303109592
Zephyr Wind,wind,4.5,793.1252591781966,0,787.4669282393365
Red Toad 1425 A Powatan Road, LLC,solar,1.9,1540.6595044163769,0,1287.2825759248713
Big Sand Draw Plant,natural gas,7.0,1322.727851227427,0,1400.343363525056
Durham Solar,solar,3.4,1478.6869494808552,0,1231.936525820429
New Creek Wind,wind,103.0,1227.474760802546,0,1143.2775684078886
Morgan Farm, LLC,solar,4.9,1515.7773353934876,0,1288.3675061565211
Nashville Farms, LLC,solar,1.9,1529.6277270824662,0,1302.541800515429
Cedar Solar, LLC,solar,4.9,1633.3889410980146,0,1365.4192742391308
Elm Solar, LLC,solar,4.9,1502.4561146054275,0,1223.883554657525
Glasgow LFGTE,biomass,0.9,1009.3514780205975,0,596.1550080947142
Lemoore 1,solar,1.5,2526.5590526293367,0,2426.3302358469873
Peak View Wind Farm,wind,60.8,1316.708828597386,0,1065.7799876006252
Baltimore Church Solar, LLC,solar,5.4,1587.9295205299409,0,1271.0692946156576
Broadview Energy JN, LLC,wind,181.7,1475.319623134607,0,1055.7805731077253
Cohen Farm Solar, LLC,solar,6.5,1493.542377031222,0,1219.20514691903
Floyd Solar, LLC,solar,6.5,1585.2524291202997,0,1270.3810351534705
Innovative Solar 43, LLC,solar,50.8,1632.7917336908251,0,1338.2936638897256
Cornell Geneva Solar Farm,solar,2.0,1212.390409473287,0,1366.4152140586182
Building F,solar,1.3,2538.764969941631,0,2354.354979477608
Broadview Energy KW, LLC,wind,142.6,1479.1771237511168,0,1060.8863586894402
Building G,solar,1.2,2538.8876574112846,0,2354.4436011637717
Buidling L,solar,1.0,2538.248117378068,0,2353.6996753228796
Shelter Solar,solar,5.0,1537.0719758361543,0,1237.3467628634344
Heedeh Solar,solar,4.5,1656.3798226128802,0,1355.6543962155613
Tate Solar,solar,5.0,1525.9410193279275,0,1299.8407144189462
Eagle Solar,solar,4.0,1487.6728843360565,0,1276.4934599050964
Robin Solar,solar,3.8,1586.0984881199538,0,1325.1478533859668
Cash Solar,solar,5.0,1535.7362872502601,0,1310.2278185259843
Daystar Solar,solar,5.0,1659.8485628494088,0,1408.830885686619
Kathleen Solar,solar,5.0,1521.1666455978195,0,1254.1930428755159
Grove Solar,solar,5.0,1654.644917733457,0,1410.5855459385493
Dulles,solar,2.0,2491.6426931050446,0,2303.8659326061033
Freeway Springs,solar,2.0,2539.2654167050614,0,2354.119850797496
ADS Renewable Energy-Wolf Creek LLC,biomass,2.8,1531.0699646643207,0,1044.5526682047255
Solverde 1,solar,81.0,2509.214327922081,0,2347.932185699569
Antelope DSR 1,solar,48.0,2507.914074781979,0,2346.427025906298
Antelope DSR 2,solar,5.0,2508.2470853836453,0,2347.9862301203134
Conetoe Solar,solar,5.0,1581.5653597222224,0,1357.0787137548512
Sugar Run Solar,solar,5.0,1592.7314297406783,0,1411.2799910715623
HMW Minster PV I,solar,3.0,791.2208812717406,0,705.9411610011978
TWE New Bern Solar Project, LLC,solar,4.0,1654.791971136522,0,1409.8127507247073
Whitethorn Solar LLC,solar,3.3,2597.895138798786,0,2555.4674304743453
South Valley Solar Energy Center,solar,9.9,1670.1384205592967,0,1343.6513361950351
Santa Fe Solar Energy Center,solar,9.3,1579.4639221798284,0,1262.1813901213648
Santolina Solar Energy Center,solar,10.5,1674.3011066355193,0,1351.870034829875
Rio Communities Solar Energy Center,solar,9.9,1699.1554996741581,0,1356.9567658143849
County Home Solar Center, LLC,solar,2.0,1385.8385787404832,0,1038.9250542173932
Laurinburg Solar, LLC (Heelstone),solar,1.9,1558.9412660666458,0,1247.735247177387
CES Cherry Hill Solar,solar,1.2,1487.9754157799985,0,1494.3839131727477
Hemlock Solar,solar,5.0,1523.481861968914,0,1324.1667701105525
Long Farm 46 Solar, LLC,solar,5.0,1522.2842467515843,0,1322.4678582100576
HXNAir Solar One,solar,5.0,1530.2740251023506,0,1324.8951712638614
Cotton Plains Wind Farm,wind,50.4,1439.7636421075988,0,946.1985690763315
Rocksprings,wind,149.3,1855.5368174977486,0,1267.4906921307238
Frontier Windpower,wind,200.0,996.6402883392932,0,473.9701603517854
Strata Roof 1,solar,1.0,2534.2369927445134,0,2517.6756259832873
Zero Waste Energy Development Co LLC,biomass,1.6,2629.638430940293,0,2581.8347196558116
Bristol Plant,biomass,3.6,1232.9993213791254,0,930.760196762222
Equinix San Jose,natural gas,1.0,2626.238984947425,0,2571.6909406639516
Intel Santa Clara,natural gas,1.0,2632.9781009048847,0,2583.930120177474
CMEEC - Bozrah,solar,2.5,1638.351919318636,0,1741.063964994821
Rancho Seco Solar, LLC,solar,10.8,2518.2780926811593,0,2489.9104758986286
BJ's Wholesale Club Inc Dist Center,solar,1.4,1495.3541621085158,0,1511.352957316111
Conn Mun Electric Energy Coop,solar,1.0,1642.3845676081326,0,1743.8362873563092
Orange County Solar Farm (NY),solar,1.5,1472.8077814495266,0,1556.8798004023618
Estrella Mountain PV,solar,1.8,2163.969889283902,0,1886.320628374483
Genentech-Oceanside Hybrid,solar,6.5,2530.941707997733,0,2318.5061751621274
Onondaga County- Jamesville,solar,2.0,1284.7905691663193,0,1446.051360057315
RE Garland,solar,268.0,2515.549383017254,0,2361.5550060575683
Belle Haven Diesel Generation Facility,petroleum,4.0,1571.7879611621238,0,1453.6686763195446
Perdue Diesel Generation Facility,petroleum,4.0,1568.8036160001088,0,1461.6157322143156
Onancock Diesel Generation Facility,petroleum,4.0,1563.9644888145485,0,1455.9591924489152
Midway Solar Farm II,solar,30.0,2406.4442262492994,0,2169.0929095276524
McDonald Solar Farm, LLC,solar,5.2,691.6653545118629,0,431.6937196989072
Pastime Farm, LLC,solar,5.2,711.6264489065175,0,454.98724881190816
Yanceyville Farm 3, LLC,solar,4.9,1413.6180716691056,0,1174.9087210751406
Union Renewable Energy Facility,biomass,2.4,1428.4044983302952,0,1046.7266993297278
Algonquin SKIC 10 Solar, LLC,solar,10.0,2551.193053548437,0,2413.4647024999113
Valley View Solar,solar,4.0,1169.2259737300017,0,1087.860459870496
Skylark,solar,4.0,1160.8686732740055,0,1089.9922309702808
Silicon Valley Clean Water,biomass,2.2,2645.6835402738175,0,2603.196013423365
IMPA Huntingburg Solar Park,solar,2.0,836.8168443277164,0,472.12217646818
IMPA Washington Solar Park,solar,4.0,794.1904859823279,0,447.68473808199695
IMPA Anderson Solar Park,solar,5.0,737.7364068711486,0,587.1619246348973
Owatonna Energy Station,natural gas,38.8,138.12686295078439,0,596.2502884474789
Weymouth Solar Plant,solar,3.0,2506.070553855763,0,2323.6637600606173
Bluestem,wind,198.0,1177.6526849734134,0,763.9680526204086
Stainback Solar Farm,solar,5.0,1481.2495448906745,0,1263.5418764613082
Alta Luna,solar,28.1,1915.8313948102661,0,1526.8473062305586
Pioneer Wind Park, LLC,wind,80.0,1142.9714774389884,0,1217.8739776290092
Playa Solar 2,solar,100.0,2145.967746298589,0,1998.2190667064888
Prairie Breeze II,wind,73.4,600.7067925721452,0,610.8070847407248
Durham AWTF,biomass,1.6,2405.3141537643496,0,2597.4046465313477
Bacliff,natural gas,324.0,1731.6033314974857,0,1058.7153966755054
Junction Road,solar,4.4,1473.5787523072781,0,1510.5853401395266
Cedar Branch,solar,6.1,1515.4862053598663,0,1500.9206165605292
Sharon Station,solar,2.7,1513.1251142271265,0,1535.7524417951863
Blue Cloud Wind Energy LLC,wind,148.4,1514.7857141737654,0,1060.0016029276069
Canyon Wind Project, LLC,wind,308.8,1570.8195787847085,0,1035.4822427942804
CED Westfield Solar, LLC,solar,2.0,1570.0980538053698,0,1697.6982775767447
Westside Solar Power PV1,solar,2.0,2537.1591937611133,0,2436.8801149199357
West Groton CHP,natural gas,3.3,1644.4208080735273,0,1794.7623680141637
Castor Solar,solar,1.5,2556.9339323474837,0,2423.0965343301864
Southbridge Solar,solar,1.9,1631.3845063957299,0,1757.7307552569814
Antelope Big Sky Ranch,solar,19.0,2505.9418069410353,0,2345.623445350303
Summer Solar LLC,solar,19.0,2506.4329790228326,0,2346.933487045559
Central Antelope Dry Ranch B LLC,solar,3.0,2506.293129867045,0,2346.429596180658
SR Mavericks,solar,7.8,1189.790390910458,0,1097.663993556995
Organ Church Solar,solar,5.0,1421.8381870301898,0,1114.90969266206
Red Horse III,solar,30.0,2111.410434700291,0,1759.288084541363
Willard Solar,solar,5.0,1638.8472841683044,0,1358.4255882474797
Ajax Solar,solar,4.9,1558.799512717882,0,1256.636863573901
Jester Solar,solar,4.9,1590.584934694845,0,1337.8350776951336
Trinity Solar,solar,4.9,1423.459532754574,0,1145.0825016767985
St. Matthews Solar,solar,10.2,1568.6468900430314,0,1183.2435272387002
Clinton Battery,batteries,5.0,902.6534149498399,0,728.2747255966834
Pine Valley Solar Farm, LLC,solar,5.0,1501.817158358551,0,1205.2081261045246
HMV Minster Energy Storage System,batteries,7.0,791.5049698016805,0,707.3275237400678
Montana Solar Facility,solar,3.0,1908.477890013649,0,1473.3250052481649
Holloman Solar Facility,solar,5.0,1802.1867750127906,0,1393.6957749783553
