country code,country_long,name of powerplant,capacity in MW,latitude,longitude,primary_fuel,secondary fuel,other_fuel2,other_fuel3,start date,owner of plant,generation_gwh_2021,geolocation_source,estimated_generation_gwh_2021
USA,United States of America,Big Fork,4.1,48.0592,-114.0708,Hydro,,,,1924.512195,PacifiCorp,27.204,U.S. Energy Information Administration,16.38
USA,United States of America,Big Horn Wind II,50.0,45.9192,-120.3039,Wind,,,,2011.0,Avangrid Renewables LLC,109.221,U.S. Energy Information Administration,145.62
USA,United States of America,Big Horn Wind Project,199.0,45.8877,-120.2896,Wind,,,,2006.0,Avangrid Renewables LLC,446.663,U.S. Energy Information Administration,500.45
USA,United States of America,Big Pine Creek,3.2,37.1428,-118.3241,Hydro,,,,1925.0,Los Angeles Department of Water & Power,0.16,U.S. Energy Information Administration,7.9
USA,United States of America,Big Quinnesec 61,4.4,45.7883,-88.0415,Hydro,,,,1914.0,Wisconsin Electric Power Co,13.871,U.S. Energy Information Administration,17.63
USA,United States of America,Big Quinnesec 92,16.0,45.7881,-88.0408,Hydro,,,,1949.5,Wisconsin Electric Power Co,113.874,U.S. Energy Information Administration,62.27
USA,United States of America,Big Sky Wind LLC,240.0,41.5992,-89.4561,Wind,,,,2011.0,RWE Renewables Americas LLC,527.269,U.S. Energy Information Administration,784.7
USA,United States of America,Big Spring Wind Power Facility,34.3,32.2075,-101.3883,Wind,,,,1999.0,Terra-Gen Operating Co-Wind,65.121,U.S. Energy Information Administration,98.17
USA,United States of America,Big Thompson,4.5,40.421,-105.2238,Hydro,,,,1959.0,U S Bureau of Reclamation,8.231,U.S. Energy Information Administration,11.34
USA,United States of America,Big Top LLC,1.7,45.655,-119.4647,Wind,,,,2009.0,Echo 3,3.276,U.S. Energy Information Administration,3.9
USA,United States of America,Biglow Canyon Wind Farm,449.7,45.6537,-120.6034,Wind,,,,2009.079164,Portland General Electric Co,983.163,U.S. Energy Information Administration,1169.81
USA,United States of America,Biltmore Solar Fields,1.5,35.5612,-82.5884,Solar,,,,2012.0,The Biltmore Company,1.189,U.S. Energy Information Administration,2.47
USA,United States of America,Birch Creek Power,2.6,44.0274,-112.7194,Hydro,,,,1986.0,Birch Power Co,13.011,U.S. Energy Information Administration,7.07
USA,United States of America,Biron,5.6,44.4306,-89.7808,Hydro,,,,1909.928571,Consolidated Water Power Co,34.9173,U.S. Energy Information Administration,21.93
USA,United States of America,Bishop Creek 2,7.3,37.2736,-118.5733,Hydro,,,,1908.945205,Southern California Edison Co,36.422,U.S. Energy Information Administration,19.23
USA,United States of America,Bishop Creek 3,8.4,37.302,-118.532,Hydro,,,,1913.0,Southern California Edison Co,35.191,U.S. Energy Information Administration,22.12
USA,United States of America,Bishop Creek 4,8.2,37.323,-118.5017,Hydro,,,,1906.756098,Southern California Edison Co,49.504,U.S. Energy Information Administration,21.6
USA,United States of America,Bishop Creek 5,4.5,37.3344,-118.4797,Hydro,,,,1929.666667,Southern California Edison Co,17.351,U.S. Energy Information Administration,11.48
USA,United States of America,Bishop Creek 6,1.6,37.3499,-118.4628,Hydro,,,,1913.0,Southern California Edison Co,10.314,U.S. Energy Information Administration,4.85
USA,United States of America,Bishop Hill Energy LLC,200.0,41.2153,-90.1208,Wind,,,,2012.0,SunEdison LLC,528.638,U.S. Energy Information Administration,670.1
USA,United States of America,Bishop Hill II Wind Farm,81.0,41.2325,-90.1742,Wind,,,,2012.0,Bishop Hill Energy II  LLC,279.842,U.S. Energy Information Administration,284.95
USA,United States of America,Bison I Wind Energy Center,81.8,46.98,-101.5547,Wind,,,,2011.550122,ALLETE  Inc.,244.356,U.S. Energy Information Administration,330.43
USA,United States of America,Bisson Windfarm LLC,2.0,43.9844,-96.2194,Wind,,,,2003.0,Bisson Windfarm LLC,5.002,U.S. Energy Information Administration,6.26
USA,United States of America,Black Bear Lake,4.5,55.4765,-133.1477,Hydro,,,,1995.0,Alaska Power and Telephone Co,19.976,U.S. Energy Information Administration,19.82
USA,United States of America,Black Butte,6.1,39.8149,-122.3323,Hydro,,,,1988.0,City of Santa Clara - (CA),18.065,U.S. Energy Information Administration,19.44
USA,United States of America,Black Canyon,10.2,43.9305,-116.4372,Hydro,,,,1926.0,U S Bureau of Reclamation,54.133,U.S. Energy Information Administration,41.73
USA,United States of America,Black Cap Solar Plant,2.0,42.175,-120.3626,Solar,,,,2012.0,PacifiCorp,3.289,U.S. Energy Information Administration,3.53
USA,United States of America,Black Creek,3.7,47.5497,-121.7105,Hydro,,,,1994.0,Black Creek Hydro Inc,8.03,U.S. Energy Information Administration,12.94
USA,United States of America,Black Eagle,24.0,47.5213,-111.2614,Hydro,,,,1927.0,NorthWestern Energy,142.208,U.S. Energy Information Administration,102.45
USA,United States of America,Black River,6.0,44.0001,-75.8132,Hydro,,,,1920.0,Erie Boulevard Hydropower LP,38.732,U.S. Energy Information Administration,27.07
USA,United States of America,Black River Hydro Associates,5.7,43.5912,-75.3442,Hydro,,,,1984.0,CHI Energy Inc,4.847,U.S. Energy Information Administration,18.44
USA,United States of America,BlackRock-Matrix,2.5,40.3622,-74.4797,Solar,,,,2012.0,Public Service Elec & Gas Co,3.383,U.S. Energy Information Administration,3.83
USA,United States of America,Blackstone Wind Farm II LLC,200.0,41.1406,-88.53,Wind,,,,2010.0,Blackstone Wind Farm II LLC,498.034,U.S. Energy Information Administration,605.26
USA,United States of America,Blackstone Wind Farm LLC,102.0,41.1508,-88.6233,Wind,,,,2009.0,Blackstone Wind Farm LLC,274.348,U.S. Energy Information Administration,302.08
USA,United States of America,Blackstone/Tupperware,1.6,42.0145,-71.5444,Hydro,,,,1981.0,Blackstone Hydro Inc.,3.64,U.S. Energy Information Administration,4.37
USA,United States of America,Blake,15.0,44.5065,-74.7534,Hydro,,,,1957.0,Erie Boulevard Hydropower LP,75.09,U.S. Energy Information Administration,64.61
USA,United States of America,Blakely Mountain,75.0,34.571,-93.1944,Hydro,,,,1955.0,USCE -Vickburg District,231.668,U.S. Energy Information Administration,244.74
USA,United States of America,Blanchard,18.0,45.8614,-94.3592,Hydro,,,,1946.0,ALLETE  Inc.,110.353,U.S. Energy Information Administration,74.83
USA,United States of America,Blenheim Gilboa,1000.0,42.4423,-74.4479,Hydro,,,,1973.0,New York Power Authority,-120.509,U.S. Energy Information Administration,2252.62
USA,United States of America,Blind Canyon Hydro,1.3,42.6998,-114.8226,Hydro,,,,1992.0,Blind Canyon Aqua Ranch Inc,1.485,U.S. Energy Information Administration,3.71
USA,United States of America,Bliss,75.0,42.9138,-115.071,Hydro,,,,1949.666667,Idaho Power Co,388.381,U.S. Energy Information Administration,272.79
USA,United States of America,Blue Breezes II LLC,1.3,43.6558,-94.1564,Wind,,,,2006.0,Moore 1,3.013,U.S. Energy Information Administration,2.77
USA,United States of America,Blue Breezes LLC,1.3,43.6558,-94.1536,Wind,,,,2006.0,Moore 1,2.708,U.S. Energy Information Administration,2.77
USA,United States of America,Blue Canyon Windpower,74.3,34.8508,-98.5773,Wind,,,,2004.0,Blue Canyon Windpower LLC,231.1,U.S. Energy Information Administration,279.08
USA,United States of America,Blue Canyon Windpower II,151.0,34.8661,-98.6056,Wind,,,,2006.0,Blue Canyon Windpower II LLC,464.318,U.S. Energy Information Administration,516.91
USA,United States of America,Blue Canyon Windpower V LLC,99.0,34.8217,-98.4525,Wind,,,,2009.0,Blue Canyon Windpower V LLC,363.36,U.S. Energy Information Administration,374.15
USA,United States of America,Blue Canyon Windpower VI LLC,100.0,34.9104,-98.5599,Wind,,,,2012.0,Blue Canyon Windpower VI LLC,384.937,U.S. Energy Information Administration,387.7
USA,United States of America,Blue Creek Wind Project,302.0,40.9315,-84.5618,Wind,,,,2012.0,Avangrid Renewables LLC,781.432,U.S. Energy Information Administration,1000.35
USA,United States of America,Blue Lake Hydro,15.9,57.0516,-135.2297,Hydro,,,,2014.0,City & Borough of Sitka - (AK),59.458,U.S. Energy Information Administration,41.19
USA,United States of America,Blue Mesa,86.4,38.4532,-107.3375,Hydro,,,,1967.0,U S Bureau of Reclamation,166.08,U.S. Energy Information Administration,275.74
USA,United States of America,Blue Ridge,23.5,34.8839,-84.2822,Hydro,,,,1935.021277,Tennessee Valley Authority,42.23,U.S. Energy Information Administration,67.88
USA,United States of America,Blue Sky Green Field Wind Project,145.2,43.8794,-88.2708,Wind,,,,2008.0,Wisconsin Electric Power Co,321.615,U.S. Energy Information Administration,476.07
USA,United States of America,Blue Sky One,1.3,36.9078,-105.9853,Solar,,,,2012.0,SSA Solar of NM  LLC,2.841,U.S. Energy Information Administration,2.67
USA,United States of America,Blue Wing Solar Energy Generation,13.9,29.3042,-98.4003,Solar,,,,2010.0,TX Solar I LLC,21.717,U.S. Energy Information Administration,28.76
USA,United States of America,Bluegrass Ridge,56.7,40.1006,-94.4869,Wind,,,,2007.0,Wind Capital Holdings  LLC,118.433,U.S. Energy Information Administration,166.42
USA,United States of America,Boatlock,3.1,42.2086,-72.6014,Hydro,,,,1923.322581,City of Holyoke Gas and Electric Dept.,15.383,U.S. Energy Information Administration,11.65
USA,United States of America,Boeve Windfarm LLC,2.0,44.05,-96.0933,Wind,,,,2003.0,Boeve Windfarm LLC,5.21,U.S. Energy Information Administration,6.04
USA,United States of America,Boise R Diversion,3.3,43.5377,-116.0938,Hydro,,,,2004.0,U S Bureau of Reclamation,8.729,U.S. Energy Information Administration,11.2
USA,United States of America,Bolthouse S&P and Rowen Farms Solar,1.2,34.5644,-117.6933,Solar,,,,2008.0,MMA WBF Power LP,3.325,U.S. Energy Information Administration,1.96
USA,United States of America,Bolton Falls,8.8,44.3594,-72.8167,Hydro,,,,1986.0,Green Mountain Power Corp,28.043,U.S. Energy Information Administration,33.96
USA,United States of America,Boltonville Hydro Associates,1.1,44.1706,-72.0994,Hydro,,,,1985.636364,Boltonville Hydro Associates,4.172,U.S. Energy Information Administration,2.46
USA,United States of America,Bonneville,1162.0,45.6441,-121.941,Hydro,,,,1960.827969,USACE Northwestern Division,4207.101,U.S. Energy Information Administration,5094.37
USA,United States of America,Bonny Eagle,7.2,43.6877,-70.6116,Hydro,,,,1910.0,Brookfield White Pine Hydro LLC,39.18,U.S. Energy Information Administration,27.78
USA,United States of America,Boone Dam,105.9,36.4403,-82.4381,Hydro,,,,1953.0,Tennessee Valley Authority,216.312,U.S. Energy Information Administration,382.27
USA,United States of America,Boott Hydropower,22.9,42.6525,-71.3224,Hydro,,,,1985.0,Boott Hydropower Inc,87.57,U.S. Energy Information Administration,80.05
USA,United States of America,Borel,12.0,35.5881,-118.5248,Hydro,,,,1918.5,Southern California Edison Co,-0.216,U.S. Energy Information Administration,32.32
USA,United States of America,Boulder,4.2,37.9858,-111.4383,Hydro,,,,1959.0,Garkane Energy Coop  Inc,25.228,U.S. Energy Information Administration,9.73
USA,United States of America,Boulder Canyon Hydro,5.0,40.0047,-105.3325,Hydro,,,,2013.0,Boulder City of,9.38,U.S. Energy Information Administration,10.46
USA,United States of America,Boulder City Betasso Hydro Plant,3.0,40.0111,-105.3347,Hydro,,,,1988.0,Boulder City of,7.635,U.S. Energy Information Administration,6.57
USA,United States of America,Boulder City Lakewood Hydro,3.5,40.0111,-105.3347,Hydro,,,,2004.0,Boulder City of,7.635,U.S. Energy Information Administration,7.79
USA,United States of America,Boulder City Silver Lake Hydro,3.3,39.9913,-105.5,Hydro,,,,2000.0,Boulder City of,8.589,U.S. Energy Information Administration,7.23
USA,United States of America,Boundary,1118.6,48.9871,-117.3478,Hydro,,,,1974.918648,City of Seattle - (WA),3300.777,U.S. Energy Information Administration,4449.95
USA,United States of America,Bowling Green Wind,7.2,41.3786,-83.7383,Wind,,,,2003.75,American Mun Power-Ohio  Inc,11.231,U.S. Energy Information Administration,16.77
USA,United States of America,Bowman,3.6,39.4484,-120.6534,Hydro,,,,1986.0,Nevada Irrigation District,14.275,U.S. Energy Information Administration,8.02
USA,United States of America,Box Canyon,90.0,48.7809,-117.4183,Hydro,,,,1955.0,PUD No 1 of Pend Oreille County,460.813,U.S. Energy Information Administration,408.54
USA,United States of America,Box Canyon Dam,5.0,41.2792,-122.3292,Hydro,,,,1986.0,Siskiyou Power Authority,20.928,U.S. Energy Information Administration,12.29
USA,United States of America,Boyds Mill Hydro,1.4,34.4555,-82.1993,Hydro,,,,1997.0,Northbrook Carolina Hydro LLC,5.481,U.S. Energy Information Administration,5.07
USA,United States of America,Boysen,15.0,43.4179,-108.1775,Hydro,,,,1952.0,U S Bureau of Reclamation,69.702,U.S. Energy Information Administration,51.33
USA,United States of America,Bradley Lake,126.0,59.7786,-150.9401,Hydro,,,,1991.0,Homer Electric Assn Inc,413.592,U.S. Energy Information Administration,387.03
USA,United States of America,Brainerd Public Utilities,2.9,46.3758,-94.1817,Hydro,,,,1928.965517,Brainerd Public Utilities,17.744,U.S. Energy Information Administration,11.46
USA,United States of America,Brasfield,2.9,37.2208,-77.5245,Hydro,,,,1993.0,Appomattox River Associates LP,10.768,U.S. Energy Information Administration,10.19
USA,United States of America,Brassua Hydroelectric Project,3.6,45.6603,-69.8122,Hydro,,,,1989.0,Brassua Hydroelectric LP,15.207,U.S. Energy Information Administration,14.49
USA,United States of America,Brazos Wind Farm,160.0,32.9479,-101.1478,Wind,,,,2004.0,Shell Wind Energy Inc.,390.042,U.S. Energy Information Administration,498.17
USA,United States of America,Brentwood Solar,1.0,40.7814,-73.2439,Solar,,,,2011.0,CD US Solar MT1 LLC,0.751,U.S. Energy Information Administration,1.59
USA,United States of America,Bridgeport Disposal Solar Farm,1.2,39.7875,-75.3508,Solar,,,,2011.0,Bridgeport Disposal LLC,1.847,U.S. Energy Information Administration,1.77
USA,United States of America,Bridgewater,27.7,35.7428,-81.8372,Hydro,,,,1924.646209,Duke Energy Carolinas  LLC,82.047,U.S. Energy Information Administration,79.49
USA,United States of America,Brigham City,1.8,41.5016,-111.9934,Hydro,,,,1935.333333,Brigham City Corporation,8.421,U.S. Energy Information Administration,4.75
USA,United States of America,Brisket Wind (8) LLC,10.0,36.0075,-101.8614,Wind,,,,2008.0,GlidePath Power Operations LLC,20.826,U.S. Energy Information Administration,31.56
USA,United States of America,Broadwater Power Project,9.7,46.1206,-111.4077,Hydro,,,,1989.0,Montana Dept-Natural Res&Consv,54.97,U.S. Energy Information Administration,40.89
USA,United States of America,Broken Bow Dam,100.0,34.1388,-94.6845,Hydro,,,,1970.0,USCE-Tulsa District,251.423,U.S. Energy Information Administration,325.41
USA,United States of America,Brookfield Power Glen Falls Hydro,11.8,43.3085,-73.6366,Hydro,,,,1965.220339,Erie Boulevard Hydropower LP,51.578,U.S. Energy Information Administration,51.48
USA,United States of America,Brookfield Tehachapi 1,102.0,35.0083,-118.2414,Wind,,,,2012.0,Consolidated Edison Development Inc.,246.957,U.S. Energy Information Administration,327.77
USA,United States of America,Brown County Wind Turbine,1.5,39.9733,-90.6992,Wind,,,,2011.0,Adams Electric Cooperative,3.12,U.S. Energy Information Administration,4.56
USA,United States of America,Brownlee,675.0,44.8367,-116.8975,Hydro,,,,1965.666667,Idaho Power Co,2538.737,U.S. Energy Information Administration,1794.91
USA,United States of America,Browns Falls,16.0,44.2114,-75.0594,Hydro,,,,1923.0,Erie Boulevard Hydropower LP,65.318,U.S. Energy Information Administration,54.79
USA,United States of America,Brule,5.3,45.9472,-88.2189,Hydro,,,,1919.754717,Wisconsin Electric Power Co,12.757,U.S. Energy Information Administration,16.92
USA,United States of America,Brunswick Hydro,19.6,43.9205,-69.9678,Hydro,,,,1982.357143,Brookfield White Pine Hydro LLC,99.126,U.S. Energy Information Administration,91.59
USA,United States of America,Bryan Solar Field,2.1,41.4764,-84.5861,Solar,,,,2012.0,City of Bryan - (OH),2.556,U.S. Energy Information Administration,2.68
USA,United States of America,Buchanan (MI),4.4,41.8396,-86.3511,Hydro,,,,1922.636364,Indiana Michigan Power Co,14.092,U.S. Energy Information Administration,14.92
USA,United States of America,Buchanan Dam (TX),54.9,30.7507,-98.4176,Hydro,,,,1942.0,Lower Colorado River Authority,50.184,U.S. Energy Information Administration,142.99
USA,United States of America,Buck Hydro,8.4,36.8082,-80.9387,Hydro,,,,1912.0,Appalachian Power Co,33.037,U.S. Energy Information Administration,34.33
USA,United States of America,Buckeye Union HS District 201,3.3,33.4192,-112.5761,Solar,,,,2012.0,Constellation Solar Arizona LLC,7.211,U.S. Energy Information Administration,6.64
USA,United States of America,Bucks Creek,66.0,39.9106,-121.3277,Hydro,,,,1928.0,Pacific Gas & Electric Co.,160.302,U.S. Energy Information Administration,232.28
USA,United States of America,Buena Vista Energy LLC,38.0,37.805,-121.6672,Wind,,,,2007.0,Leeward Asset Management  LLC,87.875,U.S. Energy Information Administration,108.23
